StateID,StateName,PlanID,AreaCode,InternationalPlan,VoiceMailPlan,NumberVMailMessages,DayUsageID,TotalDayMinutes,TotalDayCalls,TotalDayCharge,EveUsageID,TotalEveMinutes,TotalEveCalls,TotalEveCharge,NightUsageID,TotalNightMinutes,TotalNightCalls,TotalNightCharge,IntlUsageID,TotalIntlMinutes,TotalIntlCalls,TotalIntlCharge,CustomerServiceCalls,ChurnStatus
1567,NV,1567,415,No,Yes,27,1567,230.2,106,39.13,1567,196.1,78,16.67,1567,215.4,108,9.69,1567,10.4,2,2.81,1,False
1568,SC,1568,415,Yes,No,0,1568,237.8,92,40.43,1568,208.9,119,17.76,1568,167.8,86,7.55,1568,15.6,6,4.21,2,True
1569,RI,1569,510,Yes,No,0,1569,204.0,84,34.68,1569,168.5,61,14.32,1569,164.0,102,7.38,1569,13.3,3,3.59,3,True
1570,ID,1570,510,No,No,0,1570,221.1,106,37.59,1570,178.6,48,15.18,1570,202.7,90,9.12,1570,7.4,3,2.0,1,False
1571,KY,1571,408,No,No,0,1571,177.2,93,30.12,1571,142.6,60,12.12,1571,314.1,144,14.13,1571,12.7,2,3.43,4,False
1572,SD,1572,415,No,No,0,1572,163.8,73,27.85,1572,255.6,85,21.73,1572,192.9,95,8.68,1572,15.7,4,4.24,0,False
1573,SC,1573,510,No,Yes,4,1573,141.3,96,24.02,1573,230.4,88,19.58,1573,223.7,85,10.07,1573,9.4,3,2.54,3,False
1574,TN,1574,415,No,No,0,1574,272.5,119,46.33,1574,226.1,94,19.22,1574,159.1,94,7.16,1574,16.4,5,4.43,3,True
1575,MT,1575,408,No,Yes,16,1575,118.9,112,20.21,1575,228.3,97,19.41,1575,180.1,111,8.1,1575,8.2,5,2.21,2,False
1576,WI,1576,415,No,No,0,1576,7.9,100,1.34,1576,136.4,83,11.59,1576,156.6,89,7.05,1576,12.1,1,3.27,0,False
1577,AK,1577,408,No,No,0,1577,159.5,96,27.12,1577,167.2,123,14.21,1577,138.6,106,6.24,1577,10.2,4,2.75,0,False
1578,AZ,1578,408,No,No,0,1578,150.2,70,25.53,1578,185.7,98,15.78,1578,212.5,128,9.56,1578,12.1,2,3.27,1,False
1579,DE,1579,415,No,No,0,1579,140.7,88,23.92,1579,210.9,98,17.93,1579,229.9,125,10.35,1579,12.4,4,3.35,2,False
1580,VA,1580,510,No,No,0,1580,169.2,123,28.76,1580,216.8,83,18.43,1580,179.4,107,8.07,1580,12.6,3,3.4,1,False
1581,MA,1581,510,No,No,0,1581,220.8,77,37.54,1581,148.5,87,12.62,1581,183.9,100,8.28,1581,7.6,3,2.05,2,False
1582,IN,1582,510,No,No,0,1582,216.3,96,36.77,1582,266.3,77,22.64,1582,214.0,110,9.63,1582,4.5,3,1.22,0,False
1583,MD,1583,510,No,No,0,1583,169.5,96,28.82,1583,157.6,94,13.4,1583,98.2,70,4.42,1583,10.6,7,2.86,0,False
1584,NV,1584,510,No,Yes,35,1584,256.3,119,43.57,1584,258.1,91,21.94,1584,215.5,130,9.7,1584,11.7,1,3.16,1,False
1585,CO,1585,415,No,No,0,1585,179.7,128,30.55,1585,299.8,92,25.48,1585,185.3,120,8.34,1585,7.6,3,2.05,1,False
1586,KS,1586,415,No,No,0,1586,266.0,120,45.22,1586,130.1,84,11.06,1586,165.8,63,7.46,1586,13.1,6,3.54,3,False
1587,AR,1587,415,No,No,0,1587,96.7,97,16.44,1587,193.8,95,16.47,1587,171.7,88,7.73,1587,9.7,3,2.62,2,False
1588,WY,1588,408,No,No,0,1588,82.7,116,14.06,1588,194.6,95,16.54,1588,159.0,54,7.15,1588,10.9,9,2.94,0,False
1589,PA,1589,415,No,No,0,1589,168.2,87,28.59,1589,161.7,92,13.74,1589,192.4,112,8.66,1589,10.1,3,2.73,3,False
1590,TX,1590,408,No,No,0,1590,286.4,109,48.69,1590,178.2,67,15.15,1590,214.2,152,9.64,1590,10.7,14,2.89,1,True
1591,NY,1591,408,No,No,0,1591,174.3,95,29.63,1591,186.6,128,15.86,1591,258.2,105,11.62,1591,12.9,5,3.48,3,False
1592,OR,1592,415,Yes,No,0,1592,190.6,100,32.4,1592,161.7,104,13.74,1592,189.9,136,8.55,1592,13.0,6,3.51,1,False
1593,CA,1593,510,No,No,0,1593,175.5,86,29.84,1593,205.1,78,17.43,1593,245.2,100,11.03,1593,17.8,3,4.81,4,False
1594,NY,1594,415,No,No,0,1594,133.4,102,22.68,1594,204.6,71,17.39,1594,196.9,103,8.86,1594,11.1,7,3.0,1,False
1595,AR,1595,510,No,Yes,27,1595,204.6,96,34.78,1595,136.0,93,11.56,1595,210.5,82,9.47,1595,6.6,2,1.78,3,False
1596,MI,1596,510,No,No,0,1596,242.2,88,41.17,1596,233.2,89,19.82,1596,188.5,121,8.48,1596,6.2,6,1.67,3,False
1597,OK,1597,415,No,Yes,33,1597,253.1,112,43.03,1597,210.1,94,17.86,1597,95.0,98,4.27,1597,11.9,4,3.21,3,False
1598,TX,1598,415,No,No,0,1598,130.0,110,22.1,1598,185.3,88,15.75,1598,178.7,105,8.04,1598,8.3,4,2.24,0,False
1599,NC,1599,408,No,No,0,1599,105.9,151,18.0,1599,189.6,142,16.12,1599,170.9,67,7.69,1599,12.7,7,3.43,0,False
1600,ID,1600,415,No,No,0,1600,194.2,98,33.01,1600,193.8,95,16.47,1600,192.0,123,8.64,1600,9.3,7,2.51,3,False
1601,OR,1601,415,No,No,0,1601,196.5,82,33.41,1601,190.0,89,16.15,1601,163.2,99,7.34,1601,10.8,2,2.92,2,False
1602,SD,1602,510,No,No,0,1602,184.5,81,31.37,1602,172.0,103,14.62,1602,183.4,96,8.25,1602,13.7,3,3.7,3,False
1603,NE,1603,408,No,No,0,1603,261.9,113,44.52,1603,148.1,99,12.59,1603,145.2,74,6.53,1603,13.8,4,3.73,0,False
1604,RI,1604,510,No,No,0,1604,202.4,118,34.41,1604,260.2,67,22.12,1604,177.4,112,7.98,1604,9.2,5,2.48,3,False
1605,MD,1605,415,No,Yes,39,1605,167.4,113,28.46,1605,172.7,94,14.68,1605,192.6,113,8.67,1605,9.5,4,2.57,3,False
1606,ID,1606,415,No,Yes,22,1606,167.7,104,28.51,1606,246.8,91,20.98,1606,203.9,117,9.18,1606,7.5,11,2.03,1,False
1607,SD,1607,415,No,No,0,1607,240.2,78,40.83,1607,230.3,109,19.58,1607,217.0,83,9.76,1607,5.2,1,1.4,2,False
1608,NY,1608,415,No,Yes,26,1608,189.1,112,32.15,1608,178.2,97,15.15,1608,199.3,104,8.97,1608,11.1,4,3.0,1,False
1609,DE,1609,408,No,No,0,1609,127.7,67,21.71,1609,182.9,90,15.55,1609,172.9,92,7.78,1609,10.6,7,2.86,1,False
1610,OK,1610,415,No,No,0,1610,205.2,106,34.88,1610,99.5,122,8.46,1610,189.5,75,8.53,1610,13.4,3,3.62,1,False
1611,IN,1611,510,No,No,0,1611,154.5,129,26.27,1611,193.6,87,16.46,1611,180.9,145,8.14,1611,13.4,3,3.62,2,False
1612,NV,1612,415,No,No,0,1612,153.7,109,26.13,1612,194.0,105,16.49,1612,256.1,114,11.52,1612,14.1,6,3.81,1,False
1613,SD,1613,510,No,No,0,1613,328.1,106,55.78,1613,151.7,89,12.89,1613,303.5,114,13.66,1613,8.7,3,2.35,1,True
1614,OK,1614,415,Yes,No,0,1614,145.9,69,24.8,1614,208.2,141,17.7,1614,180.9,106,8.14,1614,14.4,10,3.89,0,True
1615,KS,1615,415,No,Yes,37,1615,201.2,76,34.2,1615,280.1,122,23.81,1615,154.2,110,6.94,1615,11.8,1,3.19,1,False
1616,IA,1616,510,No,No,0,1616,139.1,72,23.65,1616,246.0,112,20.91,1616,207.2,121,9.32,1616,11.4,9,3.08,5,False
1617,NJ,1617,415,No,No,0,1617,118.9,128,20.21,1617,278.3,65,23.66,1617,194.8,61,8.77,1617,13.2,10,3.56,2,False
1618,NJ,1618,408,No,No,0,1618,217.6,87,36.99,1618,279.0,71,23.72,1618,250.7,65,11.28,1618,10.4,4,2.81,2,True
1619,MT,1619,415,No,No,0,1619,145.0,133,24.65,1619,209.1,92,17.77,1619,328.5,112,14.78,1619,14.6,2,3.94,1,False
1620,IA,1620,510,No,No,0,1620,203.5,89,34.6,1620,289.6,69,24.62,1620,212.9,71,9.58,1620,8.7,3,2.35,3,False
1621,TX,1621,408,No,No,0,1621,269.8,106,45.87,1621,228.8,101,19.45,1621,257.5,106,11.59,1621,10.1,8,2.73,1,True
1622,MS,1622,415,No,Yes,21,1622,126.3,84,21.47,1622,209.6,102,17.82,1622,192.5,129,8.66,1622,10.6,2,2.86,1,False
1623,IA,1623,510,No,Yes,15,1623,88.1,125,14.98,1623,175.9,142,14.95,1623,269.9,85,12.15,1623,9.7,1,2.62,2,False
1624,WI,1624,415,No,Yes,34,1624,218.5,61,37.15,1624,196.7,74,16.72,1624,151.1,103,6.8,1624,9.9,4,2.67,2,False
1625,MT,1625,415,No,Yes,26,1625,236.8,61,40.26,1625,263.4,97,22.39,1625,181.1,91,8.15,1625,11.2,8,3.02,1,False
1626,GA,1626,408,No,No,0,1626,124.1,117,21.1,1626,192.8,108,16.39,1626,162.9,84,7.33,1626,6.4,5,1.73,3,False
1627,MT,1627,510,Yes,Yes,30,1627,184.2,132,31.31,1627,167.5,109,14.24,1627,212.8,114,9.58,1627,10.0,10,2.7,0,False
1628,ND,1628,415,No,No,0,1628,222.7,133,37.86,1628,277.0,89,23.55,1628,101.8,94,4.58,1628,13.6,4,3.67,4,False
1629,VT,1629,415,No,No,0,1629,149.2,98,25.36,1629,193.6,88,16.46,1629,248.9,119,11.2,1629,11.1,5,3.0,1,False
1630,SD,1630,510,No,No,0,1630,206.5,125,35.11,1630,180.2,113,15.32,1630,220.6,95,9.93,1630,12.2,4,3.29,3,False
1631,OH,1631,510,No,Yes,27,1631,159.7,102,27.15,1631,168.8,113,14.35,1631,244.1,127,10.98,1631,9.6,9,2.59,3,False
1632,OH,1632,415,No,Yes,27,1632,204.7,118,34.8,1632,209.4,91,17.8,1632,212.9,67,9.58,1632,7.0,2,1.89,2,False
1633,MT,1633,408,No,No,0,1633,213.2,79,36.24,1633,120.7,116,10.26,1633,244.4,102,11.0,1633,7.5,4,2.03,1,False
1634,NV,1634,415,No,No,0,1634,116.7,92,19.84,1634,213.8,112,18.17,1634,214.3,112,9.64,1634,9.7,6,2.62,2,False
1635,UT,1635,408,No,No,0,1635,263.4,101,44.78,1635,235.5,117,20.02,1635,102.0,146,4.59,1635,13.0,4,3.51,0,False
1636,NH,1636,408,No,No,0,1636,140.2,97,23.83,1636,213.9,102,18.18,1636,120.0,126,5.4,1636,7.1,2,1.92,1,False
1637,LA,1637,415,No,No,0,1637,197.7,101,33.61,1637,127.6,83,10.85,1637,142.1,103,6.39,1637,13.5,3,3.65,1,False
1638,NY,1638,415,No,Yes,16,1638,88.5,87,15.05,1638,178.8,108,15.2,1638,228.7,96,10.29,1638,11.5,3,3.11,2,False
1639,CT,1639,415,No,No,0,1639,215.3,58,36.6,1639,242.4,91,20.6,1639,279.8,105,12.59,1639,12.1,9,3.27,0,False
1640,MI,1640,510,No,Yes,25,1640,203.8,118,34.65,1640,267.1,48,22.7,1640,225.1,105,10.13,1640,7.3,5,1.97,0,False
1641,SD,1641,510,No,Yes,34,1641,268.4,112,45.63,1641,222.2,108,18.89,1641,117.6,102,5.29,1641,10.3,3,2.78,0,False
1642,ME,1642,415,No,No,0,1642,159.1,104,27.05,1642,269.8,106,22.93,1642,220.4,116,9.92,1642,10.3,4,2.78,1,False
1643,MD,1643,415,No,No,0,1643,114.4,122,19.45,1643,127.7,154,10.85,1643,253.1,109,11.39,1643,10.1,5,2.73,2,False
1644,VA,1644,415,No,No,0,1644,138.9,65,23.61,1644,208.9,109,17.76,1644,232.4,82,10.46,1644,9.2,3,2.48,2,False
1645,NJ,1645,415,No,No,0,1645,186.0,55,31.62,1645,237.4,105,20.18,1645,148.1,83,6.66,1645,12.2,6,3.29,1,False
1646,TN,1646,510,No,Yes,26,1646,170.4,91,28.97,1646,254.5,90,21.63,1646,219.6,122,9.88,1646,15.1,5,4.08,0,False
1647,DC,1647,408,No,No,0,1647,164.5,95,27.97,1647,230.9,87,19.63,1647,149.9,91,6.75,1647,9.9,3,2.67,4,False
1648,DC,1648,408,No,No,0,1648,168.6,121,28.66,1648,168.6,94,14.33,1648,95.3,59,4.29,1648,12.3,4,3.32,1,False
1649,OR,1649,408,No,No,0,1649,261.2,119,44.4,1649,250.8,105,21.32,1649,176.0,112,7.92,1649,9.8,2,2.65,0,True
1650,RI,1650,415,No,No,0,1650,190.5,91,32.39,1650,178.4,75,15.16,1650,162.4,113,7.31,1650,13.1,5,3.54,1,False
1651,AK,1651,510,No,No,0,1651,181.1,121,30.79,1651,314.4,109,26.72,1651,246.7,81,11.1,1651,4.2,9,1.13,2,False
1652,WI,1652,408,No,No,0,1652,177.1,131,30.11,1652,114.7,122,9.75,1652,153.6,88,6.91,1652,6.5,6,1.76,3,False
1653,IN,1653,415,No,No,0,1653,160.5,114,27.29,1653,240.5,103,20.44,1653,233.5,121,10.51,1653,11.3,4,3.05,1,False
1654,MI,1654,408,No,No,0,1654,134.7,116,22.9,1654,295.3,98,25.1,1654,195.5,121,8.8,1654,6.6,5,1.78,2,False
1655,ID,1655,510,No,Yes,28,1655,198.2,107,33.69,1655,139.1,123,11.82,1655,199.1,139,8.96,1655,8.8,1,2.38,2,False
1656,NH,1656,408,Yes,No,0,1656,228.9,134,38.91,1656,255.7,71,21.73,1656,208.0,120,9.36,1656,10.1,2,2.73,4,True
1657,MN,1657,408,No,No,0,1657,241.7,137,41.09,1657,135.8,100,11.54,1657,277.6,123,12.49,1657,13.1,3,3.54,0,False
1658,AZ,1658,415,No,No,0,1658,131.1,108,22.29,1658,176.2,81,14.98,1658,89.7,81,4.04,1658,4.3,4,1.16,1,False
1659,MN,1659,415,No,No,0,1659,234.1,101,39.8,1659,200.2,121,17.02,1659,237.4,89,10.68,1659,13.1,9,3.54,2,False
1660,MO,1660,415,No,No,0,1660,200.1,72,34.02,1660,300.9,120,25.58,1660,236.0,68,10.62,1660,11.9,5,3.21,0,False
1661,AL,1661,408,No,No,0,1661,154.0,107,26.18,1661,94.4,114,8.02,1661,287.6,95,12.94,1661,10.1,7,2.73,1,False
1662,PA,1662,415,No,Yes,23,1662,224.2,106,38.11,1662,189.6,100,16.12,1662,222.8,75,10.03,1662,9.8,4,2.65,0,False
1663,AK,1663,510,No,No,0,1663,148.3,83,25.21,1663,181.6,79,15.44,1663,155.6,104,7.0,1663,8.3,6,2.24,3,False
1664,MS,1664,415,No,Yes,24,1664,174.6,76,29.68,1664,176.6,114,15.01,1664,214.4,91,9.65,1664,8.8,5,2.38,2,False
1665,IA,1665,415,No,No,0,1665,138.5,110,23.55,1665,153.2,86,13.02,1665,215.6,103,9.7,1665,11.1,7,3.0,1,False
1666,WY,1666,408,No,No,0,1666,109.0,69,18.53,1666,265.8,98,22.59,1666,228.3,80,10.27,1666,12.6,2,3.4,1,False
1667,NE,1667,408,No,No,0,1667,162.3,99,27.59,1667,212.5,95,18.06,1667,214.7,114,9.66,1667,11.1,8,3.0,4,False
1668,ND,1668,415,No,No,0,1668,210.8,84,35.84,1668,189.6,98,16.12,1668,157.6,99,7.09,1668,16.4,3,4.43,2,False
1669,CT,1669,415,No,No,0,1669,142.4,107,24.21,1669,318.7,78,27.09,1669,224.1,108,10.08,1669,11.1,7,3.0,1,False
1670,NC,1670,415,No,Yes,37,1670,223.5,104,38.0,1670,235.1,99,19.98,1670,140.1,90,6.3,1670,10.6,5,2.86,2,False
1671,CT,1671,510,No,No,0,1671,182.5,65,31.03,1671,232.1,96,19.73,1671,149.2,82,6.71,1671,7.5,2,2.03,2,False
1672,WA,1672,408,No,No,0,1672,193.6,66,32.91,1672,238.2,82,20.25,1672,176.4,107,7.94,1672,12.9,3,3.48,0,False
1673,NV,1673,415,No,No,0,1673,192.4,111,32.71,1673,156.9,87,13.34,1673,175.8,82,7.91,1673,11.0,6,2.97,0,False
1674,KS,1674,510,No,Yes,28,1674,233.2,88,39.64,1674,113.3,102,9.63,1674,118.0,71,5.31,1674,16.1,4,4.35,0,False
1675,CO,1675,510,No,No,0,1675,158.8,53,27.0,1675,188.5,132,16.02,1675,189.3,87,8.52,1675,9.8,4,2.65,2,False
1676,MO,1676,415,No,No,0,1676,126.1,112,21.44,1676,274.7,126,23.35,1676,184.4,95,8.3,1676,9.8,4,2.65,1,False
1677,MA,1677,510,No,No,0,1677,290.4,108,49.37,1677,253.9,92,21.58,1677,263.3,126,11.85,1677,10.1,5,2.73,3,True
1678,NY,1678,408,No,Yes,30,1678,60.6,113,10.3,1678,165.9,96,14.1,1678,132.8,99,5.98,1678,13.3,7,3.59,0,False
1679,AK,1679,415,No,No,0,1679,148.4,95,25.23,1679,193.8,98,16.47,1679,206.0,106,9.27,1679,6.9,6,1.86,0,False
1680,WI,1680,415,No,No,0,1680,246.5,108,41.91,1680,216.3,89,18.39,1680,179.6,99,8.08,1680,12.7,3,3.43,2,False
1681,NH,1681,408,No,No,0,1681,298.1,112,50.68,1681,201.3,100,17.11,1681,214.7,88,9.66,1681,9.7,4,2.62,2,True
1682,TN,1682,510,No,No,0,1682,119.3,82,20.28,1682,185.1,111,15.73,1682,157.0,74,7.07,1682,10.9,4,2.94,2,False
1683,NY,1683,408,No,No,0,1683,242.5,82,41.23,1683,232.9,97,19.8,1683,154.0,86,6.93,1683,9.6,7,2.59,0,False
1684,GA,1684,408,Yes,Yes,18,1684,222.1,89,37.76,1684,160.6,109,13.65,1684,218.8,102,9.85,1684,13.6,2,3.67,0,True
1685,MN,1685,408,No,No,0,1685,236.2,135,40.15,1685,273.9,88,23.28,1685,227.0,77,10.22,1685,10.1,6,2.73,2,True
1686,MI,1686,510,No,No,0,1686,144.2,87,24.51,1686,212.2,74,18.04,1686,169.3,87,7.62,1686,9.5,4,2.57,0,False
1687,ID,1687,408,No,Yes,19,1687,154.6,100,26.28,1687,241.6,109,20.54,1687,160.0,112,7.2,1687,12.6,1,3.4,3,False
1688,CT,1688,415,No,Yes,25,1688,137.4,100,23.36,1688,176.7,83,15.02,1688,188.2,93,8.47,1688,10.2,6,2.75,2,False
1689,NC,1689,415,No,No,0,1689,103.7,93,17.63,1689,127.0,107,10.8,1689,329.3,66,14.82,1689,14.4,1,3.89,0,False
1690,LA,1690,415,No,No,0,1690,136.6,112,23.22,1690,209.4,81,17.8,1690,161.1,78,7.25,1690,12.2,2,3.29,4,True
1691,NJ,1691,408,No,No,0,1691,289.8,101,49.27,1691,255.6,115,21.73,1691,242.8,76,10.93,1691,11.7,4,3.16,2,True
1692,CA,1692,510,Yes,No,0,1692,196.2,129,33.35,1692,176.5,86,15.0,1692,232.4,108,10.46,1692,15.2,1,4.1,0,True
1693,MD,1693,510,No,No,0,1693,195.6,71,33.25,1693,126.4,74,10.74,1693,148.6,87,6.69,1693,14.2,4,3.83,1,False
1694,WY,1694,415,No,No,0,1694,222.2,96,37.77,1694,162.5,111,13.81,1694,184.9,120,8.32,1694,11.9,7,3.21,4,False
1695,TX,1695,510,Yes,No,0,1695,172.9,119,29.39,1695,183.0,86,15.56,1695,226.4,100,10.19,1695,9.8,1,2.65,0,True
1696,UT,1696,510,No,No,0,1696,154.5,84,26.27,1696,216.2,91,18.38,1696,229.8,82,10.34,1696,13.7,3,3.7,1,False
1697,WA,1697,510,No,No,0,1697,90.4,108,15.37,1697,276.2,77,23.48,1697,146.5,111,6.59,1697,12.7,2,3.43,1,False
1698,OH,1698,408,No,No,0,1698,106.1,95,18.04,1698,157.6,113,13.4,1698,192.5,69,8.66,1698,8.1,3,2.19,1,False
1699,KS,1699,415,No,No,0,1699,27.0,117,4.59,1699,160.9,97,13.68,1699,279.5,96,12.58,1699,10.7,3,2.89,3,False
1700,IN,1700,510,No,No,0,1700,245.0,112,41.65,1700,180.4,91,15.33,1700,262.9,105,11.83,1700,9.7,6,2.62,1,False
1701,VT,1701,408,No,No,0,1701,196.7,85,33.44,1701,205.9,74,17.5,1701,216.6,112,9.75,1701,11.2,5,3.02,3,False
1702,MT,1702,408,No,Yes,26,1702,131.2,98,22.3,1702,106.5,97,9.05,1702,221.7,96,9.98,1702,10.2,6,2.75,2,False
1703,CT,1703,408,No,Yes,23,1703,149.6,96,25.43,1703,239.8,124,20.38,1703,293.5,135,13.21,1703,7.4,4,2.0,2,False
1704,NM,1704,415,No,No,0,1704,239.8,70,40.77,1704,251.8,99,21.4,1704,168.6,112,7.59,1704,10.9,10,2.94,1,False
1705,OH,1705,408,No,Yes,31,1705,142.1,77,24.16,1705,193.0,97,16.41,1705,253.4,88,11.4,1705,11.0,4,2.97,1,False
1706,GA,1706,510,No,No,0,1706,115.4,137,19.62,1706,178.7,70,15.19,1706,185.7,113,8.36,1706,6.0,3,1.62,3,False
1707,MN,1707,510,No,Yes,31,1707,193.0,99,32.81,1707,224.8,87,19.11,1707,197.6,91,8.89,1707,10.3,8,2.78,2,False
1708,CT,1708,415,No,No,0,1708,206.1,49,35.04,1708,224.6,115,19.09,1708,256.7,74,11.55,1708,13.0,1,3.51,1,False
1709,AL,1709,415,No,No,0,1709,160.3,138,27.25,1709,221.3,92,18.81,1709,150.4,120,6.77,1709,11.2,2,3.02,0,False
1710,WV,1710,415,No,No,0,1710,199.9,108,33.98,1710,288.4,80,24.51,1710,180.6,103,8.13,1710,11.3,7,3.05,1,False
1711,NH,1711,415,No,No,0,1711,213.1,105,36.23,1711,206.2,108,17.53,1711,163.4,93,7.35,1711,8.9,3,2.4,0,False
1712,WY,1712,415,No,No,0,1712,178.3,102,30.31,1712,235.0,120,19.98,1712,239.7,119,10.79,1712,10.9,1,2.94,3,False
1713,VA,1713,510,Yes,No,0,1713,252.3,120,42.89,1713,207.0,112,17.6,1713,284.6,95,12.81,1713,12.0,5,3.24,3,True
1714,VT,1714,415,No,No,0,1714,197.7,64,33.61,1714,136.7,126,11.62,1714,244.4,81,11.0,1714,13.2,5,3.56,4,False
1715,OH,1715,510,No,Yes,29,1715,111.1,105,18.89,1715,217.9,101,18.52,1715,248.1,108,11.16,1715,6.6,3,1.78,2,False
1716,MT,1716,415,No,No,0,1716,96.5,86,16.41,1716,210.2,133,17.87,1716,146.4,106,6.59,1716,12.5,3,3.38,1,True
1717,MA,1717,415,No,No,0,1717,156.9,109,26.67,1717,122.2,87,10.39,1717,189.1,103,8.51,1717,11.3,5,3.05,3,False
1718,VA,1718,415,No,No,0,1718,123.3,78,20.96,1718,170.0,85,14.45,1718,165.9,78,7.47,1718,12.7,2,3.43,1,False
1719,AR,1719,408,Yes,No,0,1719,206.9,134,35.17,1719,167.7,105,14.25,1719,155.7,86,7.01,1719,10.9,4,2.94,0,False
1720,NE,1720,415,No,No,0,1720,249.8,96,42.47,1720,261.9,92,22.26,1720,166.8,108,7.51,1720,12.7,4,3.43,3,True
1721,WY,1721,408,No,No,0,1721,144.0,102,24.48,1721,224.7,73,19.1,1721,227.7,91,10.25,1721,10.0,7,2.7,1,False
1722,IA,1722,415,No,Yes,33,1722,299.5,83,50.92,1722,163.4,84,13.89,1722,146.7,88,6.6,1722,11.6,5,3.13,0,False
1723,SC,1723,415,No,No,0,1723,226.0,127,38.42,1723,304.6,83,25.89,1723,181.2,132,8.15,1723,12.6,4,3.4,2,True
1724,NC,1724,415,No,No,0,1724,137.6,106,23.39,1724,143.5,94,12.2,1724,273.7,110,12.32,1724,9.6,6,2.59,2,False
1725,HI,1725,415,Yes,Yes,26,1725,211.7,121,35.99,1725,139.2,123,11.83,1725,146.7,89,6.6,1725,11.1,3,3.0,1,False
1726,UT,1726,415,No,No,0,1726,89.7,80,15.25,1726,179.8,81,15.28,1726,145.7,120,6.56,1726,9.5,4,2.57,2,False
1727,WY,1727,408,Yes,No,0,1727,197.6,126,33.59,1727,246.5,112,20.95,1727,285.3,104,12.84,1727,12.5,8,3.38,2,False
1728,AL,1728,408,No,No,0,1728,270.0,102,45.9,1728,256.6,111,21.81,1728,168.5,104,7.58,1728,12.0,5,3.24,2,True
1729,WI,1729,510,No,No,0,1729,194.3,99,33.03,1729,123.6,133,10.51,1729,229.5,99,10.33,1729,10.2,2,2.75,2,False
1730,FL,1730,510,Yes,No,0,1730,47.7,89,8.11,1730,264.4,95,22.47,1730,235.2,97,10.58,1730,13.2,3,3.56,0,True
1731,KS,1731,415,No,No,0,1731,190.1,105,32.32,1731,182.2,116,15.49,1731,279.8,105,12.59,1731,13.0,2,3.51,1,False
1732,NV,1732,408,Yes,No,0,1732,89.5,94,15.22,1732,339.9,106,28.89,1732,172.9,76,7.78,1732,7.9,1,2.13,1,True
1733,NY,1733,415,No,No,0,1733,182.6,83,31.04,1733,154.5,111,13.13,1733,196.0,57,8.82,1733,12.1,5,3.27,0,False
1734,VA,1734,415,No,Yes,35,1734,205.5,86,34.94,1734,298.5,119,25.37,1734,214.2,104,9.64,1734,6.9,4,1.86,1,False
1735,KS,1735,415,No,No,0,1735,231.5,82,39.36,1735,266.9,97,22.69,1735,211.0,118,9.49,1735,7.4,10,2.0,1,False
1736,NC,1736,510,Yes,No,0,1736,251.3,69,42.72,1736,252.5,96,21.46,1736,118.3,112,5.32,1736,9.9,1,2.67,3,True
1737,MO,1737,415,No,No,0,1737,171.2,103,29.1,1737,243.5,121,20.7,1737,178.2,92,8.02,1737,13.0,3,3.51,2,False
1738,ND,1738,510,No,No,0,1738,197.9,89,33.64,1738,251.0,113,21.34,1738,138.3,85,6.22,1738,11.2,2,3.02,2,False
1739,CA,1739,510,No,No,0,1739,134.8,94,22.92,1739,204.1,106,17.35,1739,238.4,109,10.73,1739,6.7,8,1.81,1,False
1740,WV,1740,415,No,No,0,1740,191.4,114,32.54,1740,168.5,138,14.32,1740,109.3,99,4.92,1740,10.3,3,2.78,1,False
1741,IL,1741,415,No,No,0,1741,174.5,65,29.67,1741,197.4,116,16.78,1741,238.5,86,10.73,1741,10.6,2,2.86,0,False
1742,NY,1742,415,No,No,0,1742,177.4,125,30.16,1742,226.2,104,19.23,1742,254.1,72,11.43,1742,10.9,4,2.94,0,False
1743,NV,1743,510,No,No,0,1743,182.1,89,30.96,1743,211.5,104,17.98,1743,207.4,124,9.33,1743,6.8,1,1.84,1,False
1744,AL,1744,408,No,No,0,1744,222.4,85,37.81,1744,165.4,76,14.06,1744,208.4,97,9.38,1744,11.2,4,3.02,0,False
1745,KS,1745,510,Yes,No,0,1745,47.8,120,8.13,1745,178.9,123,15.21,1745,152.6,96,6.87,1745,13.3,7,3.59,0,True
1746,ND,1746,510,No,No,0,1746,121.8,97,20.71,1746,89.3,97,7.59,1746,150.7,92,6.78,1746,10.3,5,2.78,1,False
1747,OK,1747,415,No,No,0,1747,143.5,121,24.4,1747,189.3,111,16.09,1747,174.9,82,7.87,1747,8.8,5,2.38,3,False
1748,UT,1748,415,No,No,0,1748,164.9,68,28.03,1748,210.4,86,17.88,1748,229.4,104,10.32,1748,7.8,4,2.11,2,False
1749,OH,1749,415,No,No,0,1749,193.6,58,32.91,1749,148.7,115,12.64,1749,282.5,105,12.71,1749,13.1,1,3.54,2,False
1750,WY,1750,510,No,No,0,1750,101.1,121,17.19,1750,263.2,110,22.37,1750,137.7,74,6.2,1750,7.3,5,1.97,0,False
1751,NM,1751,415,No,Yes,24,1751,92.3,88,15.69,1751,193.1,98,16.41,1751,99.3,119,4.47,1751,11.6,3,3.13,2,False
1752,AL,1752,415,No,No,0,1752,168.9,128,28.71,1752,123.9,99,10.53,1752,266.3,105,11.98,1752,2.9,7,0.78,2,False
1753,DC,1753,510,No,Yes,29,1753,219.2,102,37.26,1753,206.0,109,17.51,1753,192.4,117,8.66,1753,15.0,5,4.05,1,False
